Experiment.ID,Bait.Gene.Name,Bait.GeneID,Bait,Prey.Gene.Name,Prey.GeneID,Prey,AvePSM,Z,WD,Entropy,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,in_BioGRID
mT-CAMK1G,CAMK1G,57172,Q96NX5,QRSL1,55278,Q9H0R6,4,1.635694167,2.275453453,0.964078765,3|5,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,CPT2,1376,P23786,7,1.695876982,2.232257475,0.948078244,9|5,14,7,2,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.15,14,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,ETFRF1,144363,Q6IPR1,2.5,1.386377113,2.200188345,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,RHBDD3,25807,Q9Y3P4,3.5,4.156592716,2.105659988,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,VARS2,57176,Q5ST30,3.5,1.054092553,2.025893716,0.896038233,2|5,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,BCS1L,617,Q9Y276,11,2.572250293,1.904260511,0.994538682,10|12,22,11,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,17.22,110,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,LRIG2,9860,O94898,4.5,5.419291517,1.821008368,0.992774454,4|5,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,45,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,SUPV3L1,6832,Q8IYB8,6,2.218710773,1.794536445,0.98285869,5|7,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,60,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,BET1L,51272,Q9NYM9,3,4.981605509,1.79034282,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,FURIN,5045,P09958,3,6.104393984,1.76836575,0.940285959,2|4,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,ATF6,22926,P18850,2,1.09489118,1.754496,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,ATPAF2,91647,Q8N5M1,2.5,0.918778015,1.630546094,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,USE1,55850,Q9NZ43,3,2.544237608,1.428959199,0.940285959,4|2,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,MMAB,326625,Q96EY8,3,2.289874368,1.360877554,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,MIGA1,374986,Q8NAN2,4,6.585151443,1.352042103,1,4|4,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,40,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,KIAA0319L,79932,Q8IZA0,5,4.078432709,1.336230515,1,5|5,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,50,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,VTI1B,10490,Q9UEU0,2.5,1.636284147,1.33154081,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,PEX13,5194,Q92968,3,4.552559187,1.320376263,0.940285959,4|2,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,ABCB10,23456,Q9NRK6,4,2.210205615,1.290704314,0.964078765,3|5,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
mT-CAMK1G,CAMK1G,57172,Q96NX5,CAV1,857,Q03135,2.5,3.611241938,1.191493318,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-STK19,STK19,8859,P49842,STK19,8859,P49842,80,104.5325649,8.406155045,0.99821823,84|76,160,80,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,112.72,800,0,FALSE
mT-STK19,STK19,8859,P49842,DDX10,1662,Q13206,6,2.118632591,0.510779999,0.930586129,8|4,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,60,0,FALSE
mT-STK19,STK19,8859,P49842,ZNF8,7554,P17098,3.5,4.31388715,0.429814471,0.896038233,5|2,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-STK19,STK19,8859,P49842,DDX18,8886,Q9NVP1,3,2.375332334,0.4007534,0.940285959,4|2,6,3,2,0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0,0.85,0.98,0.85,0.98,0.85,0.98,6,0.02,FALSE
mT-STK19,STK19,8859,P49842,E2F8,79733,A0AVK6,6.5,1.845249628,0.300230959,0.905928216,9|4,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,65,0,FALSE
mT-STK19,STK19,8859,P49842,BIRC2,329,Q13490,3,1.342073034,0.28028499,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-STK19,STK19,8859,P49842,RRP15,51018,Q9Y3B9,2,2.115057921,0.273766451,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-STK19,STK19,8859,P49842,CCNT1,904,O60563,4.5,1.584593978,0.265665913,0.811278124,7|2,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,45,0,FALSE
mT-STK19,STK19,8859,P49842,BMS1,9790,Q14692,8,2.367118257,0.262259247,0.989992792,9|7,16,8,2,0|0|0|0|1|2|0|0|0|0|0|1|0|0|0|0,0.99,1,0.99,1,0.99,3.8,5.33,0,FALSE
mT-STK19,STK19,8859,P49842,FTSJ3,117246,Q8IY81,11,1.845466212,0.259184213,1,11|11,22,11,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,18.76,110,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,MICAL2,9645,O94851,4.5,7.682212796,22.06375084,0.934068055,6|3,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,45,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,LYSMD3,116068,Q7Z3D4,3.5,7.682212796,19.45839923,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,CYB5R1,51706,Q9UHQ9,3,7.682212796,18.01497712,0.940285959,2|4,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,CLGN,1047,O14967,2.5,7.682212796,16.4453489,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,ZDHHC13,54503,Q8IUH4,10.5,7.647508262,15.43141227,0.998509099,11|10,21,10.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,17.22,105,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,NBEAL1,65065,Q6ZS30,10,7.643971528,15.00006879,0.993447238,9|11,20,10,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,15.67,100,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,GLG1,2734,Q92896,11.5,6.798334913,12.9820295,0.988699408,10|13,23,11.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,17.22,115,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,BLZF1,8548,Q9H2G9,7,7.604660476,12.13308951,0.987137774,8|6,14,7,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,70,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,RIC1,57589,Q4ADV7,11,7.581910534,9.457287486,0.978070971,13|9,22,11,2,0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0,1,1,1,1,1,10.96,22,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,SNX25,83891,Q9H3E2,9.5,7.599328091,8.892502958,0.909736123,6|13,19,9.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,10.93,95,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,TMEM131L,23240,A2VDJ0,13.5,5.079573126,8.642215054,0.991703308,15|12,27,13.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,20.28,135,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,GRAMD1C,54762,Q8IYS0,9,7.58999715,8.581360516,0.991992403,8|10,18,9,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,14.11,90,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,ABCA3,21,Q99758,4.5,4.301202513,7.866516805,0.992774454,5|4,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,45,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,PKMYT1,9088,Q99640,100,361.5126289,7.484058129,0.939074209,71|129,200,100,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,105.61,1000,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,LRP5,4041,O75197,3,7.284009712,7.085350276,0.940285959,4|2,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,B4GALT7,11285,Q9UBV7,3,7.284009712,7.085350276,0.940285959,4|2,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,30,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,ITPRIPL1,150771,Q6GPH6,2.5,7.126277801,6.289319454,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,TMEM87A,25963,Q8NBN3,2.5,7.126277801,6.289319454,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,PRR14,78994,Q9BWN1,2.5,7.126277801,6.289319454,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,DEGS1,8560,O15121,2.5,5.967531715,5.802332932,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,LYSMD4,145748,Q5XG99,2.5,4.859670096,5.790232948,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,ATF6B,1388,Q99941,6,5.581122891,5.509603683,0.840358672,9|3,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,60,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,RETSAT,54884,Q6NUM9,5.5,6.893534087,5.478567399,0.954434003,4|7,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,55,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,DHRS3,9249,O75911,2,6.859805681,5.445115112,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,SCAP,22937,Q12770,9.5,7.012273556,5.3247416,0.998195879,10|9,19,9.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,15.67,95,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,SLC27A3,11000,Q5K4L6,2,6.118090191,5.211078354,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,TYW1,55253,Q9NV66;Q6NUM6,5.5,5.784861192,5.070169605,0.738284866,9|2,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,55,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,SYNE3,161176,Q6ZMZ3,4.5,6.873928629,4.876836004,0.934068055,6|3,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,45,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,RNF149,284996,Q8NC42,4,7.24311543,4.862025265,0.964078765,5|3,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,40,0,FALSE
PKMYT1-mT,PKMYT1,9088,Q99640,GOSR2,9570,O14653,4.5,6.579962767,4.767349178,0.811278124,7|2,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,45,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,PDSS1,23590,Q5T2R2,14,7.682212796,38.91679847,1,14|14,28,14,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,23.3,140,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,GLS2,27165,Q9UI32,11.5,7.682212796,35.27134393,0.998747298,12|11,23,11.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,18.76,115,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,TCAIM,285343,Q8N3R3,10,7.682212796,32.89069781,0.993447238,9|11,20,10,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,15.67,100,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,RTN4IP1,84816,Q8WWV3,8.5,7.682212796,30.32372507,0.811278124,4|13,17,8.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,85,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,NGRN,51335,Q9NPE2,8.5,7.682212796,30.32372507,0.88797632,5|12,17,8.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,85,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,ACSS1,84532,Q9NUB1,7.5,7.682212796,28.48417985,0.857148437,4|11,15,7.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,75,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,OGDH,4967,Q02218,7,7.682212796,27.5183321,1,7|7,14,7,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,12.53,70,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,LIAS,11019,O43766,6.5,7.682212796,26.51732832,0.811278124,3|10,13,6.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,65,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,ARG2,384,P78540,6,7.682212796,25.47702497,0.98285869,5|7,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,60,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,FDX1,2230,P10109,5.5,7.682212796,24.39239433,0.870864469,3|8,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,55,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,ECSIT,51295,Q9BQ95,5.5,7.682212796,24.39239433,0.870864469,3|8,11,5.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,55,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,CRAT,1384,P43155,5,7.682212796,23.25723546,0.976020648,4|6,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,50,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,NT5DC3,51559,Q86UY8,5,7.682212796,23.25723546,0.976020648,4|6,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,50,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,ALDH4A1,8659,P30038,21,7.673506209,22.75605748,0.993748911,19|23,42,21,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,30.75,210,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,DNLZ,728489,Q5SXM8,4.5,7.682212796,22.06375084,0.992774454,4|5,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,45,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,MRPL55,128308,Q7Z7F7,4.5,7.682212796,22.06375084,0.992774454,4|5,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,45,0,FALSE
BCKDK-mT,BCKDK,10295,O14874,FAM185A,222234,Q8N0U4,4.5,7.682212796,22.06375084,0.934068055,3|6,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,45,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,CAMKK1,84254,Q8N5S9,89.5,92.58956437,4.629306029,0.993556159,98|81,179,89.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,119.83,895,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,KIF3B,9371,O15066,2.5,5.692147203,3.295607194,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,ALOX12B,242,O75342,2.5,2.600968187,0.806572705,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,CALML5,51806,Q9NZT1,5,3.1093812,0.441941137,0.976020648,6|4,10,5,2,0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0,0.92,0.98,0.92,0.98,0.92,1.83,5,0.01,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,ALMS1,7840,Q8TCU4,25.5,0.949761857,0.420147254,0.997597732,24|27,51,25.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,38.09,255,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,GOLGB1,2804,Q14789,9,0.547329849,0.33087416,0.967788463,7|11,18,9,2,0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0,0.98,1,0.98,1,0.98,3.54,9,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,TTC28,23331,Q96AY4,41.5,1.168246296,0.315882406,0.991703308,46|37,83,41.5,2,2|0|0|1|0|0|1|0|5|3|0|0|0|0|0|0,1,1,1,1,1,31.1,10.38,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,CDK5RAP2,55755,Q96SN8,3.5,0.89271612,0.311180823,0.896038233,5|2,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,35,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,IFT172,26160,Q9UG01,11,0.764955775,0.274644357,0.994538682,12|10,22,11,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,17.22,110,0,FALSE
mT-CAMKK1,CAMKK1,84254,Q8N5S9,CSTA,1475,P01040,2,1.74943527,0.270555954,1,2|2,4,2,2,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0,0.73,0.73,0.73,0.73,0.73,0.98,4,0.03,FALSE
mT-CDK16,CDK16,5127,Q00536,SLC23A2,9962,Q9UGH3,2,6.859805681,5.445115112,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CDK16,CDK16,5127,Q00536,CD276,80381,Q5ZPR3,4.5,6.433449681,4.580490372,0.934068055,6|3,9,4.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,45,0,FALSE
mT-CDK16,CDK16,5127,Q00536,DCBLD1,285761,Q8N8Z6,3,6.945674887,3.94078816,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CDK16,CDK16,5127,Q00536,CDK16,5127,Q00536,133,58.72223212,3.866038189,0.998542425,139|127,266,133,2,2|0|0|0|0|0|0|0|3|0|0|0|9|0|0|0,1,1,1,1,1,34.83,22.17,0,FALSE
mT-CDK16,CDK16,5127,Q00536,EPHA3,2042,P29320,2.5,6.678806447,3.456266831,0.979868757,2|3,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CDK16,CDK16,5127,Q00536,FAM92A,137392,A1XBS5,4,2.678471763,2.111867454,1,4|4,8,4,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,7.61,40,0,FALSE
mT-CDK16,CDK16,5127,Q00536,PTPRJ,5795,Q12913,6,5.747134185,2.069327691,0.706274089,10|2,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,60,0,FALSE
mT-CDK16,CDK16,5127,Q00536,CCNY,219771,Q8ND76,8.5,4.785464123,1.95636654,0.979868757,7|10,17,8.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,12.53,85,0,FALSE
mT-CDK16,CDK16,5127,Q00536,DLG3,1741,Q92796,2,5.787400572,1.903686767,1,2|2,4,2,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.98,0.98,0.98,0.98,0.98,4.02,20,0,FALSE
mT-CDK16,CDK16,5127,Q00536,ROR2,4920,Q01974,3.5,5.683980347,1.882461845,0.988699408,3|4,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CDK16,CDK16,5127,Q00536,ITGA6,3655,P23229,19.5,5.513382411,1.759129147,0.97779457,23|16,39,19.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,26.29,195,0,FALSE
mT-CDK16,CDK16,5127,Q00536,TENM3,55714,Q9P273,14.5,2.96485498,1.743922452,0.999198354,15|14,29,14.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,23.3,145,0,FALSE
mT-CDK16,CDK16,5127,Q00536,SCARF2,91179,Q96GP6,3,3.300119347,1.687437965,1,3|3,6,3,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,30,0,FALSE
mT-CDK16,CDK16,5127,Q00536,PDE8A,5151,O60658,6,6.087470545,1.674545467,0.706274089,10|2,12,6,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,60,0,FALSE
mT-CDK16,CDK16,5127,Q00536,CEP135,9662,Q66GS9,10.5,6.891082574,1.608559777,0.925685987,14|7,21,10.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,12.53,105,0,FALSE
mT-CDK16,CDK16,5127,Q00536,CPT2,1376,P23786,3.5,0.749289438,1.578444398,0.988699408,4|3,7,3.5,2,0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.94,0.98,0.94,0.98,0.94,2.32,7,0.01,FALSE
mT-CDK16,CDK16,5127,Q00536,DTNBP1,84062,Q96EV8,2.5,5.996934233,1.577314817,0.979868757,3|2,5,2.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0.99,1,0.99,1,0.99,4.02,25,0,FALSE
mT-CDK16,CDK16,5127,Q00536,DZIP1,22873,Q86YF9,12,5.315575375,1.521497329,0.981453895,14|10,24,12,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,17.22,120,0,FALSE
mT-CDK16,CDK16,5127,Q00536,IGF1R,3480,P08069,3.5,6.266528284,1.5056178,0.988699408,4|3,7,3.5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,5.87,35,0,FALSE
mT-CDK16,CDK16,5127,Q00536,IQGAP2,10788,Q13576,5,4.099238074,1.47879119,1,5|5,10,5,2,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,1,1,1,1,9.29,50,0,FALSE
